30.60,632.95,2132
30.60,632.51,1
30.60,632.77,2164
30.60,632.95,2174
30.60,632.77,1
30.70,632.95,2183
30.60,633.04,1
30.60,632.42,1
30.60,632.51,1
30.70,632.95,1
30.60,633.30,1
30.70,632.95,1
30.60,632.77,1
30.60,633.04,1
30.60,633.04,1
30.70,632.68,28
30.70,633.66,20
30.70,633.22,32
30.60,633.57,30
30.60,633.57,20
30.60,633.75,18
30.60,634.10,32
30.60,633.84,27
30.60,633.66,24
30.70,633.39,28
30.60,632.68,22
30.60,633.48,24
30.70,633.30,33
30.70,633.13,35
30.70,633.48,28
30.70,633.39,35
30.70,633.39,28
30.70,633.22,25
30.70,632.77,34
30.70,632.95,32
30.70,632.86,32
30.70,632.86,33
30.70,633.04,32
30.70,632.68,35
30.70,633.22,30
30.70,633.13,37
30.70,633.39,35
30.70,632.86,33
30.70,633.39,35
30.70,634.01,38
30.70,632.95,40
30.70,633.39,37
30.70,633.13,39
30.70,633.84,42
30.70,634.28,1110
30.70,633.75,1092
30.70,633.84,1088
30.70,633.57,1089
30.70,633.30,1089
30.70,633.57,1094
30.70,633.48,1089
30.70,633.92,1069
30.70,633.84,1
30.70,633.75,1081
30.70,633.92,1076
30.70,632.95,1084
30.70,634.10,1091
30.70,633.13,1090
30.70,633.57,1089
30.70,633.92,1086
30.70,633.39,1093
30.70,633.48,1078
30.70,633.30,1082
30.70,633.30,1077
30.70,633.30,30
30.70,633.22,30
30.70,632.95,30
30.70,632.68,32
30.80,632.60,32
30.80,632.95,32
30.80,632.77,28
30.80,632.77,34
30.80,632.68,29
30.80,632.68,30
30.80,632.86,32
30.80,632.95,28
30.80,632.60,35
30.80,632.95,23
30.80,632.60,33
30.80,632.42,34
30.80,632.86,38
30.80,632.68,38
30.80,632.95,29
30.80,633.22,32
30.80,632.86,43
30.80,632.86,35
30.80,632.77,40
30.80,633.30,34
30.80,632.95,49
30.80,633.30,44
30.80,633.22,35
30.80,633.22,40
30.80,633.39,39
30.80,633.30,37
30.80,633.48,30
30.80,633.66,39
30.80,633.30,34
30.80,633.04,39
30.80,633.13,39
30.80,633.13,37
30.80,632.68,32
30.80,633.30,22
30.80,632.33,18
30.80,632.68,13
30.80,632.42,12
30.80,632.15,9
30.80,632.77,17
30.80,632.77,18
30.80,633.30,23
30.80,632.86,22
30.80,632.68,23
30.80,633.13,18
30.80,633.04,17
30.80,633.04,10
30.80,633.39,27
30.80,633.48,40
30.80,633.22,35
30.80,633.66,40
30.80,633.13,34
30.80,633.48,35
30.80,633.39,39
30.80,633.57,40
30.80,633.22,37
30.80,633.30,34
30.80,633.30,37
30.80,633.30,40
30.80,633.39,38
30.80,633.30,37
30.80,633.30,40
30.80,633.39,38
30.80,633.30,39
30.80,633.13,39
30.80,633.57,42
30.80,633.48,40
30.80,633.48,47
30.80,633.84,45
30.80,634.01,45
30.80,633.75,1
30.80,633.92,1698
30.80,634.28,44
30.80,634.45,40
30.80,634.19,43
30.80,634.01,512
30.80,634.01,1
30.80,633.84,341
30.80,634.54,1
30.80,634.45,295
30.80,633.92,302
30.80,634.01,315
30.80,634.10,298
30.80,634.54,223
30.80,634.90,289
30.70,635.34,275
30.70,636.05,151
30.70,635.34,116
30.80,635.96,99
30.80,634.99,81
30.80,634.81,63
30.80,634.63,67
30.80,634.54,64
30.80,634.45,64
30.80,634.10,65
30.80,633.92,66
30.70,634.28,71
30.80,634.37,79
30.80,634.63,87
30.80,634.37,94
30.80,634.81,94
30.80,634.99,92
30.80,634.99,87
30.80,634.37,83
30.70,634.63,79
30.80,634.72,80
30.70,634.90,80
30.70,634.45,62
30.80,634.45,58
30.80,634.10,58
30.80,634.01,54
30.70,634.01,56
30.70,633.66,55
30.70,634.01,44
30.70,632.86,44
30.70,633.22,29
30.70,632.95,19
30.80,632.68,12
30.80,632.15,10
30.80,632.07,9
30.90,631.80,12
30.80,631.45,5
30.90,631.53,4
30.90,631.27,10
30.90,631.62,4
30.90,631.36,4
30.90,631.09,5
30.90,631.45,7
30.90,631.18,5
30.90,631.18,10
30.90,631.18,8
30.90,631.09,7
30.90,631.00,5
30.90,631.27,5
30.90,631.62,5
30.90,631.45,7
30.90,631.71,5
30.90,631.53,5
30.90,631.71,5
30.90,631.71,5
30.90,632.15,5
30.90,631.98,5
30.90,632.51,5
30.80,632.15,4
30.90,632.51,5
30.80,632.42,4
30.90,632.51,5
30.80,632.86,7
30.90,632.51,5
30.90,631.98,5
30.90,632.51,5
30.90,632.24,5
30.90,632.15,5
30.90,632.33,5
30.90,632.51,5
30.90,632.68,10
30.90,632.24,5
30.90,632.07,5
30.90,632.77,4
30.90,632.51,8
30.90,632.51,5
30.90,632.86,5
30.90,632.51,4
30.90,632.42,5
30.90,632.07,4
30.90,632.15,9
30.90,632.51,4
30.90,632.77,5
30.90,632.24,5
30.90,632.15,5
30.90,632.24,5
30.90,632.24,7
30.90,632.51,5
30.90,631.89,5
30.90,632.86,5
30.90,632.33,4
30.90,632.51,9
30.90,632.68,5
30.90,632.33,5
30.90,631.71,5
30.90,632.15,5
30.90,631.98,5
30.90,632.33,5
30.90,632.51,9
30.90,632.51,9
30.90,632.86,5
30.90,632.42,4
30.90,632.51,5
30.90,632.51,5
30.90,632.51,8
30.90,632.07,5
30.90,632.24,5
30.90,632.86,8
30.90,632.51,5
30.90,632.15,5
30.90,632.42,5
30.90,632.42,8
30.90,632.42,5
30.90,632.60,5
30.90,631.71,5
30.90,632.68,5
30.90,632.15,5
30.90,632.07,5
30.90,632.15,9
30.90,632.60,5
30.90,632.68,5
30.90,632.68,5
30.90,632.15,5
30.90,632.42,5
30.90,632.33,15
30.90,632.77,5
30.90,632.60,5
30.90,632.86,8
30.90,632.51,5
30.90,632.51,5
30.90,632.60,9
30.90,632.51,5
30.90,632.77,5
30.90,632.24,5
31.00,632.60,5
31.00,632.68,5
30.90,632.68,5
31.00,632.68,5
30.90,632.51,5
31.00,632.86,5
31.00,633.13,5
30.90,632.95,5
31.00,632.68,5
31.00,632.33,4
31.00,632.86,5
31.00,632.60,5
31.00,632.60,5
31.00,632.60,5
31.00,632.51,5
31.00,632.77,5
31.00,632.60,5
31.00,632.33,5
31.00,633.04,5
31.00,632.33,5
31.00,632.42,8
31.00,632.60,5
31.00,632.33,5
31.00,632.77,5
31.00,632.60,5
31.00,632.95,5
31.00,632.86,5
31.00,632.77,5
31.00,632.68,5
31.00,632.77,5
31.00,632.86,4
31.00,632.95,5
31.00,633.13,5
31.00,632.77,5
31.00,632.68,5
31.00,632.86,10
31.00,633.22,4
31.00,633.22,5
31.00,632.60,5
31.00,633.04,5
31.00,632.60,5
31.00,632.86,8
31.00,633.04,8
31.00,632.51,5
31.00,633.13,5
31.00,633.04,5
31.00,633.39,4
31.00,632.60,5
31.00,632.51,5
31.00,632.95,5
31.00,633.22,5
31.00,633.22,5
31.00,632.60,5
31.00,632.60,5
31.00,632.77,7
31.00,632.51,5
31.00,632.95,5
31.00,632.77,5
31.00,633.04,8
31.00,632.15,5
31.00,632.95,5
31.00,632.68,5
31.00,632.68,5
31.00,633.04,5
31.00,632.86,4
31.00,633.13,7
31.00,632.68,5
31.00,632.68,5
31.10,632.77,5
31.00,632.60,5
31.00,632.68,4
31.00,632.68,7
31.00,633.04,5
31.00,632.51,5
31.00,632.51,5
31.10,632.77,5
31.10,632.77,5
31.00,633.30,5
31.10,633.04,5
31.10,632.51,5
31.10,632.51,5
31.10,632.77,5
31.10,632.60,5
31.10,632.24,5
31.10,632.07,5
31.10,632.68,5
31.10,632.42,10
31.10,632.77,5
31.10,632.24,4
31.10,632.42,5
31.10,632.33,5
31.10,632.42,5
31.10,632.33,4
31.10,632.33,5
31.10,632.33,5
31.10,632.77,5
31.10,632.51,5
31.10,632.51,5
31.10,632.60,5
31.10,632.60,5
31.10,632.68,5
31.10,632.86,5
31.10,632.68,5
31.10,632.77,5
31.10,633.30,5
31.10,632.86,5
31.10,632.42,8
31.10,632.68,5
31.10,632.86,5
31.10,632.42,4
31.10,632.77,5
31.10,632.60,5
31.10,632.60,5
31.10,632.60,5
31.10,632.24,5
31.10,632.42,5
31.10,632.51,7
31.10,632.60,5
31.10,632.42,5
31.10,632.68,5
31.10,633.39,5
31.10,633.22,9
31.10,633.04,5
31.10,633.22,5
31.10,632.86,4
31.10,632.95,5
31.10,632.42,5
31.10,633.13,5
31.10,632.95,5
31.10,632.68,5
31.10,632.68,4
31.10,632.86,8
31.10,632.86,5
31.10,632.77,5
31.10,632.86,5
31.10,633.04,5
31.10,632.95,5
31.10,632.95,4
31.10,632.68,5
31.10,632.95,5
31.10,632.42,5
31.10,633.22,4
31.10,632.68,5
31.20,632.60,5
31.20,632.15,5
31.20,632.42,5
31.20,632.60,5
31.20,632.15,4
31.20,632.77,5
31.20,632.51,5
31.20,632.42,4
31.20,632.68,5
31.20,632.77,5
31.20,632.77,5
31.20,632.77,5
31.20,632.95,4
31.20,632.77,5
31.20,632.60,5
31.20,632.60,17
31.20,632.42,4
31.20,632.24,5
31.20,632.77,5
31.20,632.15,5
31.20,632.15,5
31.20,632.60,5
31.20,632.15,5
31.20,632.51,5
31.20,632.68,15
31.20,632.33,5
31.20,632.60,5
31.20,632.42,12
31.20,632.60,12
31.20,632.42,24
31.20,632.24,5
31.20,632.77,5
31.20,632.77,8
31.20,632.95,4
31.20,633.13,5
31.20,632.42,5
31.20,632.60,5
31.20,632.51,5
31.20,632.68,5
31.20,632.33,5
31.20,632.60,5
31.20,633.13,5
31.20,632.77,4
31.20,632.95,5
31.20,632.95,5
31.20,632.68,5
31.20,633.04,9
31.20,632.95,14
31.20,632.95,8
31.20,632.77,7
31.20,633.13,4
31.20,633.30,10
31.20,633.66,9
31.20,632.95,7
31.20,632.95,7
31.20,633.04,5
31.20,632.77,5
31.20,632.68,5
31.20,632.68,5
31.20,632.60,5
31.20,633.04,5
31.20,632.33,5
31.20,632.95,5
31.20,632.60,5
31.20,632.77,5
31.20,632.77,7
31.20,633.13,5
31.20,632.51,5
31.20,632.60,5
31.20,632.77,5
31.20,632.33,5
31.20,632.33,8
31.20,632.77,5
31.20,632.68,5
31.20,632.95,5
31.20,633.30,5
31.20,632.86,5
31.20,632.77,5
31.20,632.77,5
31.20,632.51,5
31.20,632.15,4
31.20,632.60,5
31.20,632.86,4
31.20,632.42,5
31.20,632.15,5
31.20,632.60,5
31.20,632.60,5
31.30,633.04,8
31.20,632.77,5
31.20,633.13,5
31.20,632.86,5
31.30,632.68,5
31.20,632.86,5
31.30,632.24,5
31.30,632.86,5
31.30,633.04,9
31.30,633.04,5
31.30,632.86,5
31.30,632.95,13
31.30,632.95,12
31.30,632.68,5
31.30,633.04,10
31.30,632.42,5
31.30,632.77,5
31.30,632.77,8
31.30,633.13,5
31.30,632.68,5
31.30,632.95,7
31.30,632.60,5
31.30,632.42,5
31.30,633.04,9
31.30,632.86,5
31.30,633.04,5
31.30,632.95,5
31.30,632.95,5
31.30,632.60,5
31.30,632.95,4
31.30,632.95,4
31.30,632.77,14
31.30,632.51,5
31.30,632.42,7
31.30,632.24,5
31.30,632.33,5
31.30,632.15,4
31.30,632.42,5
31.30,632.68,5
31.30,632.42,5
31.30,632.42,5
31.30,632.51,13
31.30,632.60,17
31.30,632.51,9
31.30,632.77,12
31.30,632.15,4
31.30,632.60,5
31.30,632.60,9
31.30,632.15,5
31.30,632.15,5
31.30,632.15,5
31.30,632.51,5
31.30,632.42,5
31.30,632.68,7
31.30,632.95,4
31.30,632.60,7
31.30,632.95,5
31.30,633.04,8
31.30,632.77,12
31.30,633.04,5
31.30,632.42,10
31.30,633.04,14
31.30,632.60,5
31.30,632.86,5
31.30,632.77,15
31.30,632.51,5
31.30,632.24,5
31.30,632.60,10
31.30,632.51,5
31.30,632.60,4
31.30,633.13,5
31.30,633.04,7
31.30,632.51,9
31.30,632.24,14
31.30,632.33,5
31.30,632.77,5
31.30,632.95,7
31.30,632.33,8
31.30,632.24,9
31.30,632.42,5
31.30,632.95,5
31.30,632.60,5
31.30,632.15,5
31.30,632.33,5
31.30,632.60,8
31.30,632.33,5
31.30,632.42,5
31.30,632.77,5
31.30,632.51,5
31.30,632.60,5
31.40,632.51,14
31.30,632.86,5
31.30,632.51,7
31.40,632.86,5
31.40,632.95,4
31.40,632.77,5
31.30,632.77,5
31.30,632.77,4
31.40,632.24,5
31.40,632.60,7
31.40,632.51,5
31.40,632.33,5
31.40,631.80,5
31.40,632.42,4
31.40,631.98,4
31.40,631.80,5
31.40,632.42,8
31.40,632.07,14
31.40,632.15,13
31.40,632.07,9
31.40,632.24,5
31.40,632.15,5
31.40,632.33,5
31.40,632.51,5
31.40,632.33,12
31.40,632.07,5
31.40,632.42,5
31.40,632.33,5
31.40,632.51,5
31.40,632.51,5
31.40,632.15,5
31.40,632.51,18
31.40,632.86,5
31.40,631.80,5
31.40,632.51,5
31.40,632.33,10
31.40,632.24,5
31.40,632.33,9
31.40,632.60,19
31.40,632.51,5
31.40,632.15,12
31.40,632.33,5
31.40,632.07,5
31.40,632.60,7
31.40,632.07,5
31.40,632.51,7
31.40,632.15,10
31.40,633.22,5
31.40,632.33,5
31.40,632.95,12
31.40,632.77,5
31.40,632.68,7
31.40,632.42,5
31.40,632.68,10
31.40,632.42,15
31.40,632.42,5
31.40,632.24,13
31.40,632.33,5
31.40,631.71,12
31.40,632.51,5
31.40,631.98,7
31.40,632.33,10
31.40,631.89,5
31.40,632.77,5
31.40,632.60,5
31.40,632.68,5
31.40,632.42,13
31.40,632.51,5
31.40,632.68,5
31.40,632.60,5
31.40,632.07,13
31.40,632.86,5
31.40,632.68,5
31.40,632.95,5
31.40,631.98,5
31.40,632.42,5
31.40,632.86,5
31.40,632.77,9
31.40,632.68,4
31.40,632.15,17
31.40,632.42,8
31.40,632.24,5
31.40,632.42,7
31.40,632.51,5
31.40,632.51,5
31.40,632.42,12
31.40,632.42,5
31.40,632.60,5
31.40,632.24,5
31.40,632.86,5
31.40,632.68,12
31.40,632.51,5
31.40,632.95,5
31.40,632.95,14
31.40,632.15,14
31.40,632.68,5
31.40,632.33,8
31.40,632.77,5
31.40,632.24,5
31.40,632.24,12
31.40,632.07,4
31.40,632.68,5
31.40,632.68,7
31.40,632.68,9
31.40,632.15,13
31.40,632.07,5
31.40,632.51,5
31.50,632.51,5
31.50,632.68,4
31.40,632.15,5
31.50,632.15,10
31.40,632.15,5
31.50,632.42,5
31.50,632.68,5
31.40,632.15,7
31.50,632.33,5
31.50,632.60,9
31.50,632.77,5
31.50,632.24,5
31.50,632.68,5
31.50,632.60,5
31.50,632.24,5
31.50,632.24,5
31.50,632.07,5
31.50,632.07,5
31.50,632.24,5
31.50,632.51,5
31.50,632.68,5
31.50,632.51,5
31.50,632.42,15
31.50,632.51,5
31.50,632.24,5
31.50,631.89,5
31.50,632.15,5
31.50,631.98,5
31.50,632.33,5
31.50,632.24,23
31.50,632.51,5
31.50,632.42,5
31.50,632.15,12
31.50,632.24,5
31.50,632.15,5
31.50,632.95,5
31.50,632.42,5
31.50,632.86,5
31.50,632.24,5
31.50,632.51,7
31.50,632.24,5
31.50,632.51,5
31.50,632.68,5
31.50,632.24,5
31.50,632.42,5
31.50,632.42,5
31.50,632.60,5
31.50,632.51,5
31.40,632.33,10
31.40,633.22,14
31.40,633.57,18
31.40,634.28,14
31.40,634.54,25
31.40,634.37,38
31.40,634.37,47
31.40,634.01,54
31.50,633.57,61
31.50,633.84,72
31.40,633.84,88
30.90,648.19,104
31.50,633.84,127
31.30,633.84,162
30.80,639.06,188
30.90,646.68,211
31.40,635.25,202
31.40,634.99,217
31.30,635.43,215
31.40,634.72,229
31.40,634.90,383
31.40,634.37,388
31.20,637.73,389
31.40,634.99,406
31.40,634.37,459
31.40,634.90,380
31.40,634.54,633
31.40,634.45,443
31.40,634.63,639
31.40,634.45,141
31.40,634.90,134
31.40,634.01,130
31.40,634.19,120
31.40,634.01,597
31.40,634.37,535
31.40,634.90,686
31.30,634.54,566
31.30,635.07,228
31.30,634.90,345
31.30,635.25,222
31.30,635.16,663
31.30,634.81,629
31.30,634.72,168
31.30,634.99,164
31.30,634.99,157
31.30,635.43,490
31.20,635.43,263
31.30,635.25,1
31.20,635.43,692
31.20,635.69,667
31.20,635.43,653
31.20,635.43,618
31.20,635.25,545
31.20,635.34,468
31.20,635.25,595
31.20,635.25,702
31.20,635.96,523
31.20,636.14,503
31.20,636.58,358
31.20,635.96,468
31.20,636.31,457
31.20,636.31,388
31.20,635.52,472
31.20,636.05,407
31.20,636.05,758
31.20,636.49,623
31.20,635.96,472
31.20,636.14,486
31.20,636.05,351
31.20,636.14,186
31.20,636.05,173
31.20,635.69,173
31.20,635.69,172
31.20,636.31,174
31.20,635.61,174
31.20,635.69,373
31.20,635.34,373
31.20,635.52,371
31.20,635.96,309
31.20,635.52,304
31.20,635.34,401
31.20,635.25,380
31.20,635.16,351
31.20,635.16,280
31.20,635.43,309
31.20,634.99,377
31.20,635.16,392
31.20,635.61,380
31.20,636.14,375
31.10,637.82,389
31.00,639.24,392
31.00,639.41,389
31.00,639.68,395
31.00,639.41,300
31.00,640.30,311
30.90,640.74,393
30.90,642.42,388
30.80,642.96,313
30.80,642.87,299
30.80,644.02,298
30.70,645.79,424
30.60,647.39,415
30.60,648.27,412
30.50,649.78,455
30.50,650.49,489
30.40,651.73,458
30.40,652.53,415
30.40,650.93,444
30.50,649.43,429
30.70,646.68,427
30.80,643.40,331
30.90,642.60,359
30.70,645.97,378
30.50,650.93,281
30.20,654.57,346
30.30,655.55,312
31.30,635.61,304
30.60,650.22,275
31.30,634.90,362
31.30,634.99,353
31.40,635.16,281
31.30,633.66,350
31.00,645.79,171
31.30,634.45,206
31.40,635.16,170
31.40,634.28,328
31.40,634.10,303
31.40,634.28,188
31.40,634.99,232
31.40,634.01,244
31.40,634.10,217
31.40,633.84,210
31.40,633.66,211
31.40,633.92,208
31.40,632.95,198
31.40,633.04,188
31.40,633.04,177
31.40,632.77,169
31.40,633.22,163
31.40,633.57,157
31.40,633.48,152
31.40,633.39,149
31.40,633.39,143
31.40,632.95,140
31.40,633.04,136
31.40,632.95,129
31.40,632.68,127
31.40,632.95,123
31.40,632.95,123
31.40,632.77,121
31.40,632.42,120
31.40,632.33,117
31.40,633.13,118
31.40,632.95,117
31.40,633.04,117
31.40,632.95,116
31.40,632.77,117
31.40,632.86,116
31.40,632.86,117
31.40,632.68,115
31.40,632.68,115
31.40,632.68,114
31.40,633.13,115
31.40,632.68,113
31.40,632.60,114
31.40,632.95,115
31.40,632.68,116
31.40,632.86,116
31.40,633.39,118
31.40,632.95,118
31.40,632.95,119
31.40,633.13,120
31.40,632.86,119
31.40,633.57,119
31.40,632.95,120
31.40,633.22,120
31.40,633.04,121
31.40,633.48,120
31.30,632.95,118
31.30,633.39,116
31.30,632.77,115
31.30,632.68,113
31.30,632.33,112
31.30,632.42,113
31.30,633.13,111
31.30,632.86,113
31.30,632.95,112
31.30,633.22,114
31.30,632.77,113
31.30,632.95,113
31.30,632.77,112
31.30,632.68,113
31.30,632.15,114
31.30,632.77,114
31.30,632.77,111
31.30,632.95,113
31.30,633.04,112
31.30,632.77,111
31.30,632.77,111
31.30,633.13,98
31.30,632.77,98
31.30,632.60,99
31.30,632.77,113
31.30,633.04,113
31.30,632.68,110
31.30,632.77,110
31.30,632.60,110
31.30,632.60,111
31.30,633.04,111
31.30,632.07,111
31.30,632.33,110
31.30,633.13,109
31.30,632.51,109
31.30,632.15,109
31.30,631.71,109
31.30,632.33,108
31.30,632.15,108
31.30,632.15,108
31.30,632.42,107
31.30,632.24,109
31.30,632.33,110
31.30,632.33,110
31.30,632.33,109
31.30,632.15,112
31.30,632.24,110
31.30,632.24,112
31.30,632.15,112
31.30,631.89,110
31.30,632.24,110
31.30,632.15,110
31.30,632.24,110
31.30,631.80,112
31.30,632.24,112
31.30,631.89,113
31.30,632.07,112
31.30,631.71,113
31.30,631.98,114
31.30,631.98,114
31.30,631.98,114
31.30,631.89,113
31.30,631.89,113
31.20,631.53,111
31.20,631.98,110
31.20,632.15,108
31.20,631.89,110
31.20,631.62,99
31.20,631.71,97
31.20,631.53,108
31.20,632.68,111
31.20,631.71,111
31.20,632.24,111
31.20,631.98,111
31.20,631.89,113
31.20,632.15,112
31.20,632.07,112
31.20,632.33,112
31.20,632.15,110
31.20,631.62,112
31.20,632.24,108
31.20,631.89,108
31.20,632.33,108
31.20,632.24,108
31.20,632.24,109
31.20,631.62,110
31.20,631.62,109
31.20,632.42,109
31.20,632.42,109
31.20,632.60,110
31.20,632.07,111
31.10,632.33,112
31.20,632.33,113
31.10,632.07,113
31.20,632.42,110
31.10,631.89,112
31.20,631.89,111
31.10,631.71,110
31.10,632.24,109
31.10,632.15,110
31.10,632.51,110
31.10,632.42,112
31.10,632.42,111
31.10,632.24,112
31.10,631.71,111
31.10,632.15,111
31.10,632.24,112
31.10,631.89,111
31.10,632.33,114
31.10,632.51,113
31.10,632.42,114
31.10,632.15,113
31.10,632.24,114
31.10,631.98,116
31.10,632.42,113
31.10,632.42,110
31.10,632.51,112
31.10,632.24,112
31.10,632.07,109
31.10,632.24,110
31.10,632.15,113
31.10,632.24,111
31.10,631.89,111
31.10,631.80,111
31.10,632.07,111
31.10,631.89,111
31.10,632.51,109
31.10,632.07,110
31.10,632.51,112
31.10,632.07,110
31.10,631.71,111
31.10,631.89,112
31.10,632.07,110
31.10,631.89,110
31.10,632.15,110
31.10,632.24,107
31.10,632.07,107
31.10,632.42,107
31.00,632.77,108
31.00,631.71,110
31.10,631.89,109
31.10,631.89,106
31.00,632.24,107
31.00,632.33,108
31.00,633.04,109
31.00,632.42,110
31.00,632.42,109
31.00,632.51,109
31.00,632.51,110
31.00,632.42,110
31.00,632.68,110
31.00,632.60,108
31.00,632.60,110
31.00,632.24,112
31.00,632.33,109
31.00,632.33,109
31.00,632.07,109
31.00,632.07,108
31.00,632.24,110
31.00,632.60,108
31.00,631.98,109
31.00,632.60,109
31.00,632.51,109
31.00,632.42,109
31.00,631.71,107
31.00,632.33,110
31.00,631.98,110
31.00,632.68,111
31.00,632.68,111
31.00,632.77,111
31.00,632.33,111
31.00,632.51,110
31.00,632.51,109
31.00,632.51,101
31.00,632.33,108
31.00,632.24,109
31.00,632.24,107
31.00,632.07,111
31.00,632.24,112
31.00,632.07,114
31.00,632.15,114
31.00,631.71,113
31.00,632.33,115
31.00,631.89,113
31.00,632.33,113
31.00,632.51,117
31.00,632.68,115
31.00,632.51,118
31.00,632.24,118
31.00,632.15,119
31.00,632.42,117
31.00,632.24,115
31.00,632.24,117
31.00,632.24,115
31.00,632.60,113
31.00,632.15,115
31.00,632.95,118
31.00,632.33,114
30.90,632.60,115
31.00,632.07,113
31.00,632.60,99
30.90,631.98,99
31.00,632.33,111
30.90,632.07,111
31.00,632.60,111
31.00,632.51,111
30.90,632.24,110
30.90,632.60,105
31.00,631.80,105
31.00,632.33,104
31.00,631.89,107
31.00,631.98,108
31.00,631.71,109
31.00,631.89,106
31.00,632.33,106
31.00,632.15,106
31.00,632.24,107
31.00,632.33,108
31.00,632.51,107
31.00,632.15,103
31.00,632.24,104
31.00,632.42,104
31.00,632.33,105
31.00,632.24,102
31.00,632.24,99
31.00,632.60,99
31.00,632.77,108
31.00,632.86,107
31.00,633.13,111
30.90,632.33,114
30.90,632.33,114
30.90,632.60,114
30.90,632.86,114
30.90,632.77,114
30.90,632.77,115
30.90,633.39,114
30.90,632.51,114
30.90,632.60,112
30.90,632.60,114
30.90,632.77,108
30.90,632.77,110
30.90,632.77,106
30.90,632.95,90
30.90,632.95,104
30.90,633.04,111
30.90,633.13,114
30.90,632.68,105
30.90,632.51,116
30.90,632.60,115
30.90,632.33,117
30.90,632.33,116
30.90,632.86,116
30.90,632.07,115
30.90,632.42,116
30.90,631.98,118
30.90,632.77,117
30.90,631.80,116
30.90,631.80,116
30.90,631.89,115
30.90,632.07,114
30.90,632.60,112
30.90,632.33,111
30.90,631.89,111
30.90,631.53,111
30.90,631.98,111
30.90,632.60,109
30.90,631.71,109
30.90,631.89,107
30.90,631.53,108
30.90,631.80,108
30.90,631.89,108
30.90,631.53,109
30.90,631.80,108
30.90,632.15,110
30.90,631.71,110
30.90,631.62,111
30.90,631.45,109
30.90,631.71,109
30.90,631.00,110
30.90,630.74,109
30.90,631.53,106
30.90,631.53,105
30.90,631.98,104
30.90,631.09,102
30.90,631.36,103
30.90,631.62,101
30.90,631.36,100
30.90,631.36,96
30.90,631.00,98
30.90,631.71,98
