0.0000000000,0.0000000000,0.0000000000,680.06,66,0.00
0.0000000000,0.0000000000,0.0000000000,679.52,64,0.00
0.0000000000,0.0000000000,0.0000000000,679.52,64,0.00
0.0000000000,0.0000000000,0.0000000000,678.99,66,0.00
0.0000000000,0.0000000000,0.0000000000,679.35,62,0.00
0.0000000000,0.0000000000,0.0000000000,678.90,61,0.00
0.0000000000,0.0000000000,0.0000000000,679.17,63,0.00
0.0000000000,0.0000000000,0.0000000000,678.63,62,0.00
0.0000000000,0.0000000000,0.0000000000,678.90,65,0.00
0.0000000000,0.0000000000,0.0000000000,679.35,64,0.00
0.0000000000,0.0000000000,0.0000000000,679.17,64,0.00
0.0000000000,0.0000000000,0.0000000000,678.63,63,0.00
0.0000000000,0.0000000000,0.0000000000,678.99,62,0.00
0.0000000000,0.0000000000,0.0000000000,678.63,65,0.00
0.0000000000,0.0000000000,0.0000000000,678.99,65,0.00
0.0000000000,0.0000000000,0.0000000000,678.72,62,0.00
0.0000000000,0.0000000000,0.0000000000,678.72,64,0.00
0.0000000000,0.0000000000,0.0000000000,678.81,65,0.00
0.0000000000,0.0000000000,0.0000000000,678.81,64,0.00
0.0000000000,0.0000000000,0.0000000000,678.72,64,0.00
0.0000000000,0.0000000000,0.0000000000,678.63,65,0.00
0.0000000000,0.0000000000,0.0000000000,678.90,64,0.00
0.0000000000,0.0000000000,0.0000000000,678.19,65,0.00
0.0000000000,0.0000000000,0.0000000000,678.37,63,0.00
0.0000000000,0.0000000000,0.0000000000,678.63,64,0.00
0.0000000000,0.0000000000,0.0000000000,678.01,64,0.00
0.0000000000,0.0000000000,0.0000000000,678.81,63,0.00
0.0000000000,0.0000000000,0.0000000000,678.63,67,0.00
0.0000000000,0.0000000000,0.0000000000,679.08,63,0.00
0.0000000000,0.0000000000,0.0000000000,679.61,62,0.00
0.0000000000,0.0000000000,0.0000000000,679.79,66,0.00
0.0000000000,0.0000000000,0.0000000000,680.15,64,0.00
0.0000000000,0.0000000000,0.0000000000,680.41,62,0.00
0.0000000000,0.0000000000,0.0000000000,680.41,60,0.00
0.0000000000,0.0000000000,0.0000000000,680.86,62,0.00
0.0000000000,0.0000000000,0.0000000000,680.68,63,0.00
0.0000000000,0.0000000000,0.0000000000,681.12,61,0.00
0.0000000000,0.0000000000,0.0000000000,681.84,64,0.00
0.0000000000,0.0000000000,0.0000000000,681.12,63,0.00
0.0000000000,0.0000000000,0.0000000000,681.39,65,0.00
0.0000000000,0.0000000000,0.0000000000,681.39,66,0.00
0.0000000000,0.0000000000,0.0000000000,681.12,66,0.00
0.0000000000,0.0000000000,0.0000000000,681.12,70,0.00
0.0000000000,0.0000000000,0.0000000000,681.75,67,0.00
0.0000000000,0.0000000000,0.0000000000,680.95,78,0.00
0.0000000000,0.0000000000,0.0000000000,681.39,72,0.00
0.0000000000,0.0000000000,0.0000000000,681.04,69,0.00
0.0000000000,0.0000000000,0.0000000000,681.39,71,0.00
0.0000000000,0.0000000000,0.0000000000,681.57,66,0.00
0.0000000000,0.0000000000,0.0000000000,680.95,67,0.00
0.0000000000,0.0000000000,0.0000000000,681.48,67,0.00
0.0000000000,0.0000000000,0.0000000000,680.95,56,0.00
0.0000000000,0.0000000000,0.0000000000,680.41,78,0.00
0.0000000000,0.0000000000,0.0000000000,680.77,63,0.00
0.0000000000,0.0000000000,0.0000000000,681.12,66,0.00
0.0000000000,0.0000000000,0.0000000000,680.59,63,0.00
0.0000000000,0.0000000000,0.0000000000,681.04,66,0.00
0.0000000000,0.0000000000,0.0000000000,680.15,67,0.00
0.0000000000,0.0000000000,0.0000000000,681.12,60,0.00
0.0000000000,0.0000000000,0.0000000000,680.50,59,0.00
0.0000000000,0.0000000000,0.0000000000,680.77,70,0.00
0.0000000000,0.0000000000,0.0000000000,681.04,65,0.00
0.0000000000,0.0000000000,0.0000000000,680.95,64,0.00
0.0000000000,0.0000000000,0.0000000000,681.12,68,0.00
0.0000000000,0.0000000000,0.0000000000,680.68,66,0.00
0.0000000000,0.0000000000,0.0000000000,680.86,64,0.00
0.0000000000,0.0000000000,0.0000000000,680.59,68,0.00
0.0000000000,0.0000000000,0.0000000000,680.95,64,0.00
0.0000000000,0.0000000000,0.0000000000,680.95,63,0.00
0.0000000000,0.0000000000,0.0000000000,680.59,61,0.00
0.0000000000,0.0000000000,0.0000000000,680.59,67,0.00
0.0000000000,0.0000000000,0.0000000000,681.04,70,0.00
0.0000000000,0.0000000000,0.0000000000,680.86,66,0.00
