0.0000000000,0.0000000000,0.0000000000,671.88,5,0.00
0.0000000000,0.0000000000,0.0000000000,672.32,7,0.00
0.0000000000,0.0000000000,0.0000000000,671.97,9,0.00
0.0000000000,0.0000000000,0.0000000000,671.97,9,0.00
0.0000000000,0.0000000000,0.0000000000,672.06,10,0.00
0.0000000000,0.0000000000,0.0000000000,672.24,9,0.00
0.0000000000,0.0000000000,0.0000000000,672.32,9,0.00
0.0000000000,0.0000000000,0.0000000000,672.06,8,0.00
0.0000000000,0.0000000000,0.0000000000,672.59,10,0.00
0.0000000000,0.0000000000,0.0000000000,672.41,12,0.00
0.0000000000,0.0000000000,0.0000000000,671.88,9,0.00
0.0000000000,0.0000000000,0.0000000000,672.50,9,0.00
0.0000000000,0.0000000000,0.0000000000,672.41,7,0.00
0.0000000000,0.0000000000,0.0000000000,672.41,5,0.00
0.0000000000,0.0000000000,0.0000000000,672.06,8,0.00
0.0000000000,0.0000000000,0.0000000000,672.06,9,0.00
0.0000000000,0.0000000000,0.0000000000,672.24,4,0.00
0.0000000000,0.0000000000,0.0000000000,671.97,5,0.00
0.0000000000,0.0000000000,0.0000000000,671.97,4,0.00
0.0000000000,0.0000000000,0.0000000000,672.32,7,0.00
0.0000000000,0.0000000000,0.0000000000,671.26,13,0.00
0.0000000000,0.0000000000,0.0000000000,671.35,14,0.00
0.0000000000,0.0000000000,0.0000000000,671.52,17,0.00
0.0000000000,0.0000000000,0.0000000000,671.61,15,0.00
0.0000000000,0.0000000000,0.0000000000,671.52,15,0.00
0.0000000000,0.0000000000,0.0000000000,671.79,20,0.00
0.0000000000,0.0000000000,0.0000000000,671.79,17,0.00
0.0000000000,0.0000000000,0.0000000000,671.61,10,0.00
0.0000000000,0.0000000000,0.0000000000,671.35,13,0.00
0.0000000000,0.0000000000,0.0000000000,671.97,12,0.00
0.0000000000,0.0000000000,0.0000000000,671.35,15,0.00
0.0000000000,0.0000000000,0.0000000000,671.44,10,0.00
0.0000000000,0.0000000000,0.0000000000,671.79,15,0.00
0.0000000000,0.0000000000,0.0000000000,671.61,9,0.00
0.0000000000,0.0000000000,0.0000000000,671.61,5,0.00
0.0000000000,0.0000000000,0.0000000000,671.35,9,0.00
0.0000000000,0.0000000000,0.0000000000,671.61,13,0.00
0.0000000000,0.0000000000,0.0000000000,671.44,13,0.00
0.0000000000,0.0000000000,0.0000000000,670.90,13,0.00
0.0000000000,0.0000000000,0.0000000000,670.64,12,0.00
0.0000000000,0.0000000000,0.0000000000,671.26,12,0.00
0.0000000000,0.0000000000,0.0000000000,671.26,15,0.00
0.0000000000,0.0000000000,0.0000000000,670.72,17,0.00
0.0000000000,0.0000000000,0.0000000000,670.81,10,0.00
0.0000000000,0.0000000000,0.0000000000,671.61,4,0.00
0.0000000000,0.0000000000,0.0000000000,671.17,9,0.00
0.0000000000,0.0000000000,0.0000000000,671.35,10,0.00
