0.0000000000,0.0000000000,0.0000000000,670.64,1,0.00
0.0000000000,0.0000000000,0.0000000000,670.37,1,0.00
0.0000000000,0.0000000000,0.0000000000,670.72,1,0.00
0.0000000000,0.0000000000,0.0000000000,670.81,1,0.00
0.0000000000,0.0000000000,0.0000000000,670.90,1,0.00
0.0000000000,0.0000000000,0.0000000000,670.28,1,0.00
0.0000000000,0.0000000000,0.0000000000,670.72,1,0.00
0.0000000000,0.0000000000,0.0000000000,671.08,1,0.00
0.0000000000,0.0000000000,0.0000000000,671.08,1,0.00
0.0000000000,0.0000000000,0.0000000000,670.90,1,0.00
0.0000000000,0.0000000000,0.0000000000,669.57,1,0.00
0.0000000000,0.0000000000,0.0000000000,669.84,1,0.00
9.8737697601,-83.6648254395,677.7000122070,670.19,5,12.00
9.8737697601,-83.6648254395,677.7000122070,670.28,5,12.00
9.8737697601,-83.6648254395,677.7000122070,670.01,5,12.00
9.8737697601,-83.6648254395,677.7000122070,669.93,5,12.00
9.8737697601,-83.6648254395,677.7000122070,670.37,1,12.00
9.8737697601,-83.6648254395,677.7000122070,670.19,1,12.00
9.8737697601,-83.6648254395,677.7000122070,670.19,1,12.00
9.8737697601,-83.6648254395,677.7000122070,671.17,1,12.00
9.8737697601,-83.6648254395,677.7000122070,670.72,1,12.00
9.8737697601,-83.6648254395,677.7000122070,671.88,1,12.00
9.8737697601,-83.6648254395,677.7000122070,671.17,1,12.00
9.8737697601,-83.6648254395,677.7000122070,670.72,1,12.00
9.8737697601,-83.6648254395,677.7000122070,671.17,1,12.00
9.8737697601,-83.6648254395,677.7000122070,671.26,1,12.00
9.8737697601,-83.6648254395,677.7000122070,671.08,1,12.00
9.8737697601,-83.6648254395,677.7000122070,670.72,1,12.00
9.8737697601,-83.6648254395,677.7000122070,670.81,10,12.00
9.8737697601,-83.6648254395,677.7000122070,671.17,9,12.00
9.8737688065,-83.6648406982,677.9000244141,671.08,1,12.00
9.8737688065,-83.6648406982,677.9000244141,671.17,1,12.00
9.8737688065,-83.6648406982,677.9000244141,670.81,1,12.00
9.8737688065,-83.6648406982,677.9000244141,671.44,1,12.00
9.8737688065,-83.6648406982,677.9000244141,671.08,1,12.00
9.8737688065,-83.6648406982,677.9000244141,671.17,1,12.00
9.8737688065,-83.6648406982,677.9000244141,671.08,178,12.00
9.8737688065,-83.6648406982,677.9000244141,670.90,174,12.00
9.8737688065,-83.6648406982,677.9000244141,671.17,178,12.00
9.8737688065,-83.6648406982,677.9000244141,671.17,176,12.00
9.8737688065,-83.6648406982,677.9000244141,671.08,179,12.00
9.8737688065,-83.6648406982,677.9000244141,670.64,182,12.00
9.8737688065,-83.6648406982,677.9000244141,671.44,180,12.00
9.8737688065,-83.6648406982,677.9000244141,671.61,179,12.00
9.8737688065,-83.6648406982,677.9000244141,671.08,177,12.00
9.8737688065,-83.6648406982,677.9000244141,671.17,179,12.00
9.8737688065,-83.6648406982,677.9000244141,671.52,178,12.00
9.8737688065,-83.6648406982,677.9000244141,671.35,177,12.00
9.8737688065,-83.6648406982,677.9000244141,671.35,179,12.00
9.8737688065,-83.6648254395,678.0000000000,671.17,183,12.00
