0.0000000000,0.0000000000,0.0000000000,678.19,68,0.00
0.0000000000,0.0000000000,0.0000000000,678.63,101,0.00
0.0000000000,0.0000000000,0.0000000000,678.37,118,0.00
0.0000000000,0.0000000000,0.0000000000,678.72,109,0.00
0.0000000000,0.0000000000,0.0000000000,678.19,111,0.00
0.0000000000,0.0000000000,0.0000000000,677.83,106,0.00
0.0000000000,0.0000000000,0.0000000000,678.01,101,0.00
0.0000000000,0.0000000000,0.0000000000,678.28,100,0.00
0.0000000000,0.0000000000,0.0000000000,678.81,100,0.00
0.0000000000,0.0000000000,0.0000000000,678.10,93,0.00
0.0000000000,0.0000000000,0.0000000000,678.55,75,0.00
0.0000000000,0.0000000000,0.0000000000,678.46,89,0.00
0.0000000000,0.0000000000,0.0000000000,677.75,111,0.00
0.0000000000,0.0000000000,0.0000000000,678.10,123,0.00
0.0000000000,0.0000000000,0.0000000000,678.01,117,0.00
0.0000000000,0.0000000000,0.0000000000,677.57,123,0.00
0.0000000000,0.0000000000,0.0000000000,677.57,120,0.00
0.0000000000,0.0000000000,0.0000000000,677.66,120,0.00
0.0000000000,0.0000000000,0.0000000000,676.95,108,0.00
0.0000000000,0.0000000000,0.0000000000,676.95,123,0.00
0.0000000000,0.0000000000,0.0000000000,676.95,121,0.00
0.0000000000,0.0000000000,0.0000000000,677.12,126,0.00
0.0000000000,0.0000000000,0.0000000000,677.21,130,0.00
0.0000000000,0.0000000000,0.0000000000,676.86,122,0.00
0.0000000000,0.0000000000,0.0000000000,677.12,45,0.00
0.0000000000,0.0000000000,0.0000000000,677.12,42,0.00
0.0000000000,0.0000000000,0.0000000000,676.41,38,0.00
0.0000000000,0.0000000000,0.0000000000,676.06,34,0.00
0.0000000000,0.0000000000,0.0000000000,676.15,33,0.00
0.0000000000,0.0000000000,0.0000000000,676.06,29,0.00
0.0000000000,0.0000000000,0.0000000000,675.97,28,0.00
0.0000000000,0.0000000000,0.0000000000,674.72,117,0.00
0.0000000000,0.0000000000,0.0000000000,674.28,137,0.00
0.0000000000,0.0000000000,0.0000000000,673.92,144,0.00
0.0000000000,0.0000000000,0.0000000000,673.66,164,0.00
0.0000000000,0.0000000000,0.0000000000,673.92,167,0.00
0.0000000000,0.0000000000,0.0000000000,674.10,203,0.00
0.0000000000,0.0000000000,0.0000000000,674.19,207,0.00
0.0000000000,0.0000000000,0.0000000000,673.92,714,0.00
0.0000000000,0.0000000000,0.0000000000,673.75,745,0.00
0.0000000000,0.0000000000,0.0000000000,674.28,763,0.00
0.0000000000,0.0000000000,0.0000000000,674.37,796,0.00
0.0000000000,0.0000000000,0.0000000000,674.55,792,0.00
0.0000000000,0.0000000000,0.0000000000,674.46,771,0.00
0.0000000000,0.0000000000,0.0000000000,674.28,789,0.00
0.0000000000,0.0000000000,0.0000000000,674.72,785,0.00
0.0000000000,0.0000000000,0.0000000000,674.72,806,0.00
0.0000000000,0.0000000000,0.0000000000,674.63,769,0.00
0.0000000000,0.0000000000,0.0000000000,674.90,800,0.00
0.0000000000,0.0000000000,0.0000000000,674.37,779,0.00
0.0000000000,0.0000000000,0.0000000000,674.28,783,0.00
0.0000000000,0.0000000000,0.0000000000,674.01,776,0.00
0.0000000000,0.0000000000,0.0000000000,673.75,776,0.00
0.0000000000,0.0000000000,0.0000000000,673.75,718,0.00
0.0000000000,0.0000000000,0.0000000000,673.75,765,0.00
0.0000000000,0.0000000000,0.0000000000,673.12,728,0.00
0.0000000000,0.0000000000,0.0000000000,672.59,707,0.00
0.0000000000,0.0000000000,0.0000000000,672.86,679,0.00
0.0000000000,0.0000000000,0.0000000000,673.12,678,0.00
